Undetected/Common1/Undetected/Common2/DOB/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon1UndetectedCommon2DOBUndetected.txt<|>1
Common3/Undetected/Undetected/Mobile/<|>data/Stats/Patterns Data/Common3UndetectedUndetectedMobile.txt<|>1
Undetected/Name/Undetected/Name/Undetected/<|>data/Stats/Patterns Data/UndetectedNameUndetectedNameUndetected.txt<|>3
Undetected/Common2/Undetected/DOB/DOB/<|>data/Stats/Patterns Data/UndetectedCommon2UndetectedDOBDOB.txt<|>1
email_Name/Undetected/Common3/Name/Undetected/<|>data/Stats/Patterns Data/emailNameUndetectedCommon3NameUndetected.txt<|>1
Undetected/Common2/Undetected/Name/DOB/<|>data/Stats/Patterns Data/UndetectedCommon2UndetectedNameDOB.txt<|>1
Undetected/Mobile/Undetected/Name/<|>data/Stats/Patterns Data/UndetectedMobileUndetectedName.txt<|>1
Undetected/DOB/Undetected/Common1/<|>data/Stats/Patterns Data/UndetectedDOBUndetectedCommon1.txt<|>1
Name/Undetected/Common3/Name/Name/Undetected/<|>data/Stats/Patterns Data/NameUndetectedCommon3NameNameUndetected.txt<|>1
Undetected/Name/Common1/Undetected/<|>data/Stats/Patterns Data/UndetectedNameCommon1Undetected.txt<|>2
Undetected/Common1/Undetected/Common2/DOB/<|>data/Stats/Patterns Data/UndetectedCommon1UndetectedCommon2DOB.txt<|>1
Undetected/Common2/Undetected/Common3/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon2UndetectedCommon3Undetected.txt<|>3
Common2/Undetected/DOB/Undetected/<|>data/Stats/Patterns Data/Common2UndetectedDOBUndetected.txt<|>1
Common1/Name/DOB/<|>data/Stats/Patterns Data/Common1NameDOB.txt<|>2
DOB/Common1/Undetected/<|>data/Stats/Patterns Data/DOBCommon1Undetected.txt<|>1
Name/Undetected/Name/Undetected/Name/Name/Undetected/<|>data/Stats/Patterns Data/NameUndetectedNameUndetectedNameNameUndetected.txt<|>1
Common2/DOB/Undetected/<|>data/Stats/Patterns Data/Common2DOBUndetected.txt<|>2
Name/Name/Undetected/Name/<|>data/Stats/Patterns Data/NameNameUndetectedName.txt<|>1
Undetected/Common2/Location/<|>data/Stats/Patterns Data/UndetectedCommon2Location.txt<|>1
Undetected/Name/Undetected/Name/Name/Undetected/Location/<|>data/Stats/Patterns Data/UndetectedNameUndetectedNameNameUndetectedLocation.txt<|>1
Undetected/Location/Undetected/Common1/<|>data/Stats/Patterns Data/UndetectedLocationUndetectedCommon1.txt<|>2
Undetected/Common1/Undetected/Name/Location/<|>data/Stats/Patterns Data/UndetectedCommon1UndetectedNameLocation.txt<|>3
Name/Undetected/Undetected/Name/Mobile/<|>data/Stats/Patterns Data/NameUndetectedUndetectedNameMobile.txt<|>1
Common1/Undetected/Undetected/Mobile/Name/<|>data/Stats/Patterns Data/Common1UndetectedUndetectedMobileName.txt<|>1
Mobile/Common1/Undetected/Common2/Undetected/<|>data/Stats/Patterns Data/MobileCommon1UndetectedCommon2Undetected.txt<|>1
Common1/Common3/Undetected/Undetected/Name/<|>data/Stats/Patterns Data/Common1Common3UndetectedUndetectedName.txt<|>1
email_Name/Common3/<|>data/Stats/Patterns Data/emailNameCommon3.txt<|>1
Name/Undetected/Name/Undetected/Mobile/email_Name/<|>data/Stats/Patterns Data/NameUndetectedNameUndetectedMobileemailName.txt<|>1
Name/Undetected/Location/Undetected/DOB/Undetected/Name/Undetected/<|>data/Stats/Patterns Data/NameUndetectedLocationUndetectedDOBUndetectedNameUndetected.txt<|>1
Common1/Undetected/Undetected/Common3/Mobile/<|>data/Stats/Patterns Data/Common1UndetectedUndetectedCommon3Mobile.txt<|>1
Common1/Undetected/Location/Undetected/DOB/<|>data/Stats/Patterns Data/Common1UndetectedLocationUndetectedDOB.txt<|>1
Common1/Undetected/Location/Undetected/Name/<|>data/Stats/Patterns Data/Common1UndetectedLocationUndetectedName.txt<|>1
DOB/Common2/<|>data/Stats/Patterns Data/DOBCommon2.txt<|>1
Common1/Undetected/Undetected/Name/Undetected/Name/<|>data/Stats/Patterns Data/Common1UndetectedUndetectedNameUndetectedName.txt<|>1
Undetected/Common2/Name/Undetected/Name/Name/<|>data/Stats/Patterns Data/UndetectedCommon2NameUndetectedNameName.txt<|>1
Mobile/Common1/Common3/Undetected/<|>data/Stats/Patterns Data/MobileCommon1Common3Undetected.txt<|>1
Common1/Undetected/Common2/DOB/Undetected/<|>data/Stats/Patterns Data/Common1UndetectedCommon2DOBUndetected.txt<|>1
Common2/Undetected/Name/Undetected/Location/<|>data/Stats/Patterns Data/Common2UndetectedNameUndetectedLocation.txt<|>2
Undetected/Location/Location/<|>data/Stats/Patterns Data/UndetectedLocationLocation.txt<|>1
Common1/Undetected/Location/Name/Undetected/<|>data/Stats/Patterns Data/Common1UndetectedLocationNameUndetected.txt<|>3
email_Name/Common2/<|>data/Stats/Patterns Data/emailNameCommon2.txt<|>1
Undetected/Mobile/Undetected/Name/Undetected/Name/Undetected/<|>data/Stats/Patterns Data/UndetectedMobileUndetectedNameUndetectedNameUndetected.txt<|>1
Common1/Undetected/Location/Location/Undetected/<|>data/Stats/Patterns Data/Common1UndetectedLocationLocationUndetected.txt<|>1
Common3/Undetected/Location/<|>data/Stats/Patterns Data/Common3UndetectedLocation.txt<|>1
Name/Undetected/Common2/Undetected/Name/<|>data/Stats/Patterns Data/NameUndetectedCommon2UndetectedName.txt<|>1
Common1/Undetected/Undetected/Name/Name/<|>data/Stats/Patterns Data/Common1UndetectedUndetectedNameName.txt<|>1
Common3/Undetected/Undetected/email_Name/<|>data/Stats/Patterns Data/Common3UndetectedUndetectedemailName.txt<|>1
Undetected/Common1/Name/Name/Undetected/Name/<|>data/Stats/Patterns Data/UndetectedCommon1NameNameUndetectedName.txt<|>1
Undetected/Common3/Name/Location/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon3NameLocationUndetected.txt<|>1
Location/Location/Undetected/<|>data/Stats/Patterns Data/LocationLocationUndetected.txt<|>1
Common2/Undetected/Location/Name/Undetected/<|>data/Stats/Patterns Data/Common2UndetectedLocationNameUndetected.txt<|>3
Undetected/Common1/Name/Name/Undetected/Name/Name/<|>data/Stats/Patterns Data/UndetectedCommon1NameNameUndetectedNameName.txt<|>1
DOB/Name/Undetected/<|>data/Stats/Patterns Data/DOBNameUndetected.txt<|>1
Name/Undetected/Location/<|>data/Stats/Patterns Data/NameUndetectedLocation.txt<|>2
Undetected/Common1/Name/Location/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon1NameLocationUndetected.txt<|>1
Undetected/Common1/email_Name/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon1emailNameUndetected.txt<|>1
DOB/DOB/Common1/Undetected/<|>data/Stats/Patterns Data/DOBDOBCommon1Undetected.txt<|>1
Common1/Undetected/Common3/Name/Name/Undetected/<|>data/Stats/Patterns Data/Common1UndetectedCommon3NameNameUndetected.txt<|>1
Undetected/Common2/Common3/Undetected/Location/<|>data/Stats/Patterns Data/UndetectedCommon2Common3UndetectedLocation.txt<|>1
Location/Common3/Undetected/<|>data/Stats/Patterns Data/LocationCommon3Undetected.txt<|>1
Common2/Name/Undetected/Name/<|>data/Stats/Patterns Data/Common2NameUndetectedName.txt<|>1
